scorer,DLC_resnet101_myDLC_motion_fullmovieOct26shuffle1_103000,DLC_resnet101_myDLC_motion_fullmovieOct26shuffle1_103000,DLC_resnet101_myDLC_motion_fullmovieOct26shuffle1_103000,DLC_resnet101_myDLC_motion_fullmovieOct26shuffle1_103000,DLC_resnet101_myDLC_motion_fullmovieOct26shuffle1_103000,DLC_resnet101_myDLC_motion_fullmovieOct26shuffle1_103000,DLC_resnet101_myDLC_motion_fullmovieOct26shuffle1_103000,DLC_resnet101_myDLC_motion_fullmovieOct26shuffle1_103000,DLC_resnet101_myDLC_motion_fullmovieOct26shuffle1_103000,DLC_resnet101_myDLC_motion_fullmovieOct26shuffle1_103000,DLC_resnet101_myDLC_motion_fullmovieOct26shuffle1_103000,DLC_resnet101_myDLC_motion_fullmovieOct26shuffle1_103000,DLC_resnet101_myDLC_motion_fullmovieOct26shuffle1_103000,DLC_resnet101_myDLC_motion_fullmovieOct26shuffle1_103000,DLC_resnet101_myDLC_motion_fullmovieOct26shuffle1_103000,DLC_resnet101_myDLC_motion_fullmovieOct26shuffle1_103000,DLC_resnet101_myDLC_motion_fullmovieOct26shuffle1_103000,DLC_resnet101_myDLC_motion_fullmovieOct26shuffle1_103000,DLC_resnet101_myDLC_motion_fullmovieOct26shuffle1_103000,DLC_resnet101_myDLC_motion_fullmovieOct26shuffle1_103000,DLC_resnet101_myDLC_motion_fullmovieOct26shuffle1_103000,DLC_resnet101_myDLC_motion_fullmovieOct26shuffle1_103000,DLC_resnet101_myDLC_motion_fullmovieOct26shuffle1_103000,DLC_resnet101_myDLC_motion_fullmovieOct26shuffle1_103000,DLC_resnet101_myDLC_motion_fullmovieOct26shuffle1_103000,DLC_resnet101_myDLC_motion_fullmovieOct26shuffle1_103000,DLC_resnet101_myDLC_motion_fullmovieOct26shuffle1_103000,DLC_resnet101_myDLC_motion_fullmovieOct26shuffle1_103000,DLC_resnet101_myDLC_motion_fullmovieOct26shuffle1_103000,DLC_resnet101_myDLC_motion_fullmovieOct26shuffle1_103000,DLC_resnet101_myDLC_motion_fullmovieOct26shuffle1_103000,DLC_resnet101_myDLC_motion_fullmovieOct26shuffle1_103000,DLC_resnet101_myDLC_motion_fullmovieOct26shuffle1_103000,DLC_resnet101_myDLC_motion_fullmovieOct26shuffle1_103000,DLC_resnet101_myDLC_motion_fullmovieOct26shuffle1_103000,DLC_resnet101_myDLC_motion_fullmovieOct26shuffle1_103000,DLC_resnet101_myDLC_motion_fullmovieOct26shuffle1_103000,DLC_resnet101_myDLC_motion_fullmovieOct26shuffle1_103000,DLC_resnet101_myDLC_motion_fullmovieOct26shuffle1_103000,DLC_resnet101_myDLC_motion_fullmovieOct26shuffle1_103000,DLC_resnet101_myDLC_motion_fullmovieOct26shuffle1_103000,DLC_resnet101_myDLC_motion_fullmovieOct26shuffle1_103000
bodyparts,ankle1,ankle1,ankle1,knee1,knee1,knee1,hip1,hip1,hip1,hip2,hip2,hip2,knee2,knee2,knee2,ankle2,ankle2,ankle2,wrist1,wrist1,wrist1,elbow1,elbow1,elbow1,shoulder1,shoulder1,shoulder1,shoulder2,shoulder2,shoulder2,elbow2,elbow2,elbow2,wrist2,wrist2,wrist2,chin,chin,chin,forehead,forehead,forehead
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,401.28594970703125,495.0046691894531,0.9749857187271118,408.3154602050781,408.9029846191406,0.9660553932189941,418.90753173828125,315.50714111328125,0.9148415327072144,464.3550720214844,316.1687316894531,0.8949373960494995,454.693359375,409.569580078125,0.9707914590835571,450.10626220703125,494.4895324707031,0.9615253210067749,381.4660339355469,325.13201904296875,0.9843513369560242,389.26031494140625,270.05645751953125,0.9931797981262207,401.39886474609375,209.9744873046875,0.9938005208969116,484.2669677734375,214.91001892089844,0.991125226020813,489.914794921875,275.7101745605469,0.9908670783042908,493.5343933105469,330.3708190917969,0.9930499792098999,444.13330078125,189.8961181640625,0.9994169473648071,446.2120056152344,126.96012878417969,0.9937875270843506
1,401.48663330078125,495.6719970703125,0.9752951264381409,412.18017578125,409.81781005859375,0.9742097854614258,421.6572265625,318.6866455078125,0.8935484290122986,466.75640869140625,320.2725830078125,0.8990294337272644,457.2689514160156,411.1700744628906,0.9709499478340149,450.10626220703125,494.9526062011719,0.9618748426437378,386.63104248046875,325.89520263671875,0.9878886938095093,395.24627685546875,270.53082275390625,0.99595046043396,407.18792724609375,210.9022216796875,0.9884177446365356,488.51116943359375,215.09097290039062,0.9840719699859619,496.57855224609375,276.79962158203125,0.981033205986023,498.9881591796875,331.50640869140625,0.9942123293876648,448.4535827636719,190.19387817382812,0.9991767406463623,451.02105712890625,127.68134307861328,0.9944506883621216
2,401.6023864746094,495.6719970703125,0.9769368171691895,412.262451171875,409.81781005859375,0.9740419983863831,421.8058776855469,318.9552917480469,0.8862929344177246,466.8694152832031,320.39715576171875,0.9007973074913025,457.43524169921875,411.30755615234375,0.9721711874008179,450.1168212890625,495.00555419921875,0.9565850496292114,386.9015808105469,325.89520263671875,0.9886941909790039,395.5328674316406,270.6218566894531,0.9959855675697327,407.38934326171875,210.9479522705078,0.9897977113723755,489.3152160644531,215.19113159179688,0.9875439405441284,497.1682434082031,276.92474365234375,0.9827053546905518,500.3164978027344,331.6703186035156,0.994135320186615,448.93890380859375,190.2338409423828,0.9993740320205688,451.20819091796875,127.98272705078125,0.9948748350143433
3,401.6023864746094,495.843017578125,0.9750148057937622,412.262451171875,409.81781005859375,0.9717421531677246,422.0697021484375,318.9552917480469,0.8896642923355103,466.9290466308594,320.39715576171875,0.898853063583374,457.6595458984375,411.30755615234375,0.9710068702697754,450.1168212890625,495.4256286621094,0.9622992277145386,387.0447998046875,325.89520263671875,0.9878939390182495,396.0774230957031,270.6218566894531,0.9952014684677124,407.4160461425781,211.02078247070312,0.9902941584587097,489.3357849121094,215.3943634033203,0.9880117177963257,497.2176208496094,276.92474365234375,0.9822496771812439,500.5594787597656,332.22467041015625,0.9947580099105835,449.3882751464844,190.41958618164062,0.9993863701820374,452.22210693359375,128.12574768066406,0.9948475360870361
4,401.48663330078125,495.6979064941406,0.978056788444519,412.33050537109375,409.67474365234375,0.9717283248901367,422.41131591796875,318.9552917480469,0.887653112411499,467.1233825683594,320.44598388671875,0.8978772163391113,457.66455078125,411.4171142578125,0.9732544422149658,450.0415954589844,495.19854736328125,0.9576015472412109,387.8209228515625,325.89520263671875,0.988836407661438,396.1235656738281,270.63543701171875,0.9954462051391602,407.56256103515625,211.11366271972656,0.9906735420227051,489.9082336425781,215.2568359375,0.9885385632514954,497.5567321777344,276.79962158203125,0.9828249216079712,501.4461364746094,332.42218017578125,0.9935504794120789,449.7502746582031,190.85951232910156,0.9993703365325928,452.2243347167969,128.12574768066406,0.9947267770767212
5,401.4112854003906,495.843017578125,0.976698637008667,412.4243469238281,409.6377868652344,0.9718105792999268,422.4275207519531,318.9552917480469,0.8970845341682434,467.3186340332031,320.6546936035156,0.9074109792709351,457.84344482421875,411.4412841796875,0.971084713935852,450.0415954589844,495.4256286621094,0.962007462978363,388.7583312988281,326.0013427734375,0.9885218143463135,396.5419006347656,270.7919616699219,0.9953302145004272,407.82568359375,211.0850372314453,0.9907281398773193,490.4865417480469,215.2568359375,0.9897988438606262,497.6119079589844,276.92474365234375,0.9841698408126831,502.38134765625,332.7580261230469,0.992908239364624,450.0445251464844,190.99925231933594,0.9994117021560669,452.6221008300781,128.33924865722656,0.9955726265907288
6,401.4016418457031,495.6979064941406,0.9763245582580566,413.0133972167969,409.5724182128906,0.9731696248054504,422.6071472167969,318.9234619140625,0.8893724679946899,467.7530517578125,320.44598388671875,0.8972769975662231,457.9856872558594,411.5716857910156,0.9718189835548401,450.36163330078125,496.44464111328125,0.963658332824707,388.83209228515625,326.0013427734375,0.9892494678497314,397.0585632324219,270.90936279296875,0.9949184060096741,408.5031433105469,211.0850372314453,0.991828978061676,491.0645751953125,215.2568359375,0.9905939698219299,497.9672546386719,276.9316711425781,0.9857839941978455,502.38134765625,333.01507568359375,0.9913897514343262,450.4081115722656,190.99925231933594,0.9994280338287354,452.7081604003906,128.33924865722656,0.994835615158081
7,401.3736267089844,495.6979064941406,0.9742579460144043,413.0133972167969,409.6315612792969,0.9734010696411133,423.04022216796875,318.561767578125,0.8947584629058838,467.851806640625,320.2422180175781,0.893734335899353,458.3555908203125,411.7678527832031,0.9715784788131714,450.2338562011719,495.4256286621094,0.9640161991119385,389.1878356933594,326.4139099121094,0.9873334169387817,397.0882873535156,270.90936279296875,0.9944300651550293,408.5814208984375,211.11366271972656,0.9914135336875916,491.108154296875,215.37472534179688,0.9899942874908447,498.28387451171875,276.9860534667969,0.9854065775871277,502.38134765625,333.4602966308594,0.9919753074645996,450.65863037109375,191.0050506591797,0.9994378089904785,453.1520080566406,128.33924865722656,0.9957407116889954
